timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650707386808,381,Open registration page Request-0,302,Found,Thread Group of 300 users 3-45,text,true,,227,126,3,4,http://blazedemo.com/register,381,0,54
1650707387190,693,Open registration page Request-1,200,OK,Thread Group of 300 users 3-45,text,true,,6170,126,3,4,https://blazedemo.com/register,686,0,245
1650707387707,758,Login,200,OK,Thread Group of 300 users 3-44,text,true,,5794,403,3,4,https://blazedemo.com/login,324,0,0
1650707387707,324,Login-0,302,Found,Thread Group of 300 users 3-44,text,true,,224,280,3,4,http://blazedemo.com/login,324,0,0
1650707388032,433,Login-1,200,OK,Thread Group of 300 users 3-44,text,true,,5570,123,3,4,https://blazedemo.com/login,426,0,0
1650707387884,758,Perform registration,200,OK,Thread Group of 300 users 3-45,text,true,,6397,518,2,3,https://blazedemo.com/register,322,0,0
1650707387884,322,Perform registration-0,302,Found,Thread Group of 300 users 3-45,text,true,,227,392,2,3,http://blazedemo.com/register,322,0,0
1650707388207,435,Perform registration-1,200,OK,Thread Group of 300 users 3-45,text,true,,6170,126,2,3,https://blazedemo.com/register,422,0,0
1650707387750,1031,Open registration page Request,200,OK,Thread Group of 100 users 1-16,text,true,,6397,252,1,3,https://blazedemo.com/register,378,0,60
1650707387750,378,Open registration page Request-0,302,Found,Thread Group of 100 users 1-16,text,true,,227,126,1,3,http://blazedemo.com/register,378,0,60
1650707388130,651,Open registration page Request-1,200,OK,Thread Group of 100 users 1-16,text,true,,6170,126,1,3,https://blazedemo.com/register,638,0,214
1650707387809,1242,Open registration page Request,200,OK,Thread Group of 300 users 3-46,text,true,,6395,252,3,4,https://blazedemo.com/register,569,0,61
1650707387809,569,Open registration page Request-0,302,Found,Thread Group of 300 users 3-46,text,true,,227,126,3,4,http://blazedemo.com/register,569,0,61
1650707388380,671,Open registration page Request-1,200,OK,Thread Group of 300 users 3-46,text,true,,6168,126,3,4,https://blazedemo.com/register,658,0,195
1650707388643,783,Login,200,OK,Thread Group of 300 users 3-45,text,true,,5806,403,3,4,https://blazedemo.com/login,319,0,0
1650707388643,319,Login-0,302,Found,Thread Group of 300 users 3-45,text,true,,224,280,3,4,http://blazedemo.com/login,319,0,0
1650707388962,464,Login-1,200,OK,Thread Group of 300 users 3-45,text,true,,5582,123,3,4,https://blazedemo.com/login,457,0,0
1650707388781,837,Perform registration,200,OK,Thread Group of 100 users 1-16,text,true,,6399,518,1,3,https://blazedemo.com/register,325,0,0
1650707388781,325,Perform registration-0,302,Found,Thread Group of 100 users 1-16,text,true,,227,392,1,3,http://blazedemo.com/register,325,0,0
1650707389106,512,Perform registration-1,200,OK,Thread Group of 100 users 1-16,text,true,,6172,126,1,3,https://blazedemo.com/register,506,0,0
1650707388809,1032,Open registration page Request,200,OK,Thread Group of 300 users 3-47,text,true,,6405,252,3,4,https://blazedemo.com/register,369,0,54
1650707388809,369,Open registration page Request-0,302,Found,Thread Group of 300 users 3-47,text,true,,227,126,3,4,http://blazedemo.com/register,369,0,54
1650707389179,662,Open registration page Request-1,200,OK,Thread Group of 300 users 3-47,text,true,,6178,126,3,4,https://blazedemo.com/register,650,0,198
1650707389052,869,Perform registration,200,OK,Thread Group of 300 users 3-46,text,true,,6397,518,3,4,https://blazedemo.com/register,323,0,0
1650707389052,323,Perform registration-0,302,Found,Thread Group of 300 users 3-46,text,true,,227,392,3,4,http://blazedemo.com/register,323,0,0
1650707389375,546,Perform registration-1,200,OK,Thread Group of 300 users 3-46,text,true,,6170,126,3,4,https://blazedemo.com/register,540,0,0
1650707389619,787,Login,200,OK,Thread Group of 100 users 1-16,text,true,,5798,403,1,4,https://blazedemo.com/login,313,0,0
1650707389619,313,Login-0,302,Found,Thread Group of 100 users 1-16,text,true,,224,280,1,4,http://blazedemo.com/login,313,0,0
1650707389933,473,Login-1,200,OK,Thread Group of 100 users 1-16,text,true,,5574,123,1,4,https://blazedemo.com/login,467,0,0
1650707389842,815,Perform registration,200,OK,Thread Group of 300 users 3-47,text,true,,6399,518,3,3,https://blazedemo.com/register,321,0,0
1650707389842,321,Perform registration-0,302,Found,Thread Group of 300 users 3-47,text,true,,227,392,3,3,http://blazedemo.com/register,321,0,0
1650707390163,494,Perform registration-1,200,OK,Thread Group of 300 users 3-47,text,true,,6172,126,3,3,https://blazedemo.com/register,494,0,0
1650707389922,748,Login,200,OK,Thread Group of 300 users 3-46,text,true,,5800,403,3,3,https://blazedemo.com/login,321,0,0
1650707389922,321,Login-0,302,Found,Thread Group of 300 users 3-46,text,true,,224,280,3,3,http://blazedemo.com/login,321,0,0
1650707390243,427,Login-1,200,OK,Thread Group of 300 users 3-46,text,true,,5576,123,3,3,https://blazedemo.com/login,420,0,0
1650707389809,1062,Open registration page Request,200,OK,Thread Group of 300 users 3-48,text,true,,6401,252,3,4,https://blazedemo.com/register,375,0,63
1650707389809,375,Open registration page Request-0,302,Found,Thread Group of 300 users 3-48,text,true,,227,126,3,4,http://blazedemo.com/register,375,0,63
1650707390186,685,Open registration page Request-1,200,OK,Thread Group of 300 users 3-48,text,true,,6174,126,3,4,https://blazedemo.com/register,675,0,200
1650707390658,830,Login,200,OK,Thread Group of 300 users 3-47,text,true,,5798,403,3,4,https://blazedemo.com/login,332,0,0
1650707390658,332,Login-0,302,Found,Thread Group of 300 users 3-47,text,true,,224,280,3,4,http://blazedemo.com/login,332,0,0
1650707390990,498,Login-1,200,OK,Thread Group of 300 users 3-47,text,true,,5574,123,3,4,https://blazedemo.com/login,492,0,0
1650707390871,817,Perform registration,200,OK,Thread Group of 300 users 3-48,text,true,,6399,518,2,3,https://blazedemo.com/register,318,0,0
1650707390871,318,Perform registration-0,302,Found,Thread Group of 300 users 3-48,text,true,,227,392,2,3,http://blazedemo.com/register,318,0,0
1650707391190,498,Perform registration-1,200,OK,Thread Group of 300 users 3-48,text,true,,6172,126,2,3,https://blazedemo.com/register,489,0,0
1650707390752,1037,Open registration page Request,200,OK,Thread Group of 100 users 1-17,text,true,,6399,252,1,3,https://blazedemo.com/register,376,0,61
1650707390752,376,Open registration page Request-0,302,Found,Thread Group of 100 users 1-17,text,true,,227,126,1,3,http://blazedemo.com/register,376,0,61
1650707391129,660,Open registration page Request-1,200,OK,Thread Group of 100 users 1-17,text,true,,6172,126,1,3,https://blazedemo.com/register,647,0,201
1650707390809,1260,Open registration page Request,200,OK,Thread Group of 300 users 3-49,text,true,,6403,252,3,4,https://blazedemo.com/register,582,0,68
1650707390809,582,Open registration page Request-0,302,Found,Thread Group of 300 users 3-49,text,true,,227,126,3,4,http://blazedemo.com/register,582,0,68
1650707391391,678,Open registration page Request-1,200,OK,Thread Group of 300 users 3-49,text,true,,6176,126,3,4,https://blazedemo.com/register,665,0,202
1650707391689,767,Login,200,OK,Thread Group of 300 users 3-48,text,true,,5792,403,3,4,https://blazedemo.com/login,311,0,0
1650707391689,311,Login-0,302,Found,Thread Group of 300 users 3-48,text,true,,224,280,3,4,http://blazedemo.com/login,311,0,0
1650707392001,455,Login-1,200,OK,Thread Group of 300 users 3-48,text,true,,5568,123,3,4,https://blazedemo.com/login,448,0,0
1650707391789,888,Perform registration,200,OK,Thread Group of 100 users 1-17,text,true,,6401,518,1,3,https://blazedemo.com/register,312,0,0
1650707391789,312,Perform registration-0,302,Found,Thread Group of 100 users 1-17,text,true,,227,392,1,3,http://blazedemo.com/register,312,0,0
1650707392101,576,Perform registration-1,200,OK,Thread Group of 100 users 1-17,text,true,,6174,126,1,3,https://blazedemo.com/register,570,0,0
1650707392070,791,Perform registration,200,OK,Thread Group of 300 users 3-49,text,true,,6405,518,3,4,https://blazedemo.com/register,343,0,0
1650707392070,343,Perform registration-0,302,Found,Thread Group of 300 users 3-49,text,true,,227,392,3,4,http://blazedemo.com/register,343,0,0
1650707392413,448,Perform registration-1,200,OK,Thread Group of 300 users 3-49,text,true,,6178,126,3,4,https://blazedemo.com/register,444,0,0
1650707391809,1257,Open registration page Request,200,OK,Thread Group of 300 users 3-50,text,true,,6399,252,3,4,https://blazedemo.com/register,391,0,62
1650707391809,391,Open registration page Request-0,302,Found,Thread Group of 300 users 3-50,text,true,,227,126,3,4,http://blazedemo.com/register,391,0,62
1650707392201,865,Open registration page Request-1,200,OK,Thread Group of 300 users 3-50,text,true,,6172,126,3,4,https://blazedemo.com/register,852,0,213
1650707392677,793,Login,200,OK,Thread Group of 100 users 1-17,text,true,,5798,403,1,4,https://blazedemo.com/login,330,0,0
1650707392677,330,Login-0,302,Found,Thread Group of 100 users 1-17,text,true,,224,280,1,4,http://blazedemo.com/login,330,0,0
1650707393007,463,Login-1,200,OK,Thread Group of 100 users 1-17,text,true,,5574,123,1,4,https://blazedemo.com/login,450,0,0
1650707392861,783,Login,200,OK,Thread Group of 300 users 3-49,text,true,,5798,403,3,3,https://blazedemo.com/login,320,0,0
1650707392861,320,Login-0,302,Found,Thread Group of 300 users 3-49,text,true,,224,280,3,3,http://blazedemo.com/login,320,0,0
1650707393181,463,Login-1,200,OK,Thread Group of 300 users 3-49,text,true,,5574,123,3,3,https://blazedemo.com/login,456,0,0
1650707393067,802,Perform registration,200,OK,Thread Group of 300 users 3-50,text,true,,6399,518,3,4,https://blazedemo.com/register,320,0,0
1650707393067,320,Perform registration-0,302,Found,Thread Group of 300 users 3-50,text,true,,227,392,3,4,http://blazedemo.com/register,320,0,0
1650707393387,482,Perform registration-1,200,OK,Thread Group of 300 users 3-50,text,true,,6172,126,3,4,https://blazedemo.com/register,469,0,0
1650707392809,1063,Open registration page Request,200,OK,Thread Group of 300 users 3-51,text,true,,6397,252,3,4,https://blazedemo.com/register,366,0,60
1650707392809,366,Open registration page Request-0,302,Found,Thread Group of 300 users 3-51,text,true,,227,126,3,4,http://blazedemo.com/register,366,0,60
1650707393176,696,Open registration page Request-1,200,OK,Thread Group of 300 users 3-51,text,true,,6170,126,3,4,https://blazedemo.com/register,686,0,189
1650707393869,782,Login,200,OK,Thread Group of 300 users 3-50,text,true,,5798,403,3,4,https://blazedemo.com/login,329,0,0
1650707393869,329,Login-0,302,Found,Thread Group of 300 users 3-50,text,true,,224,280,3,4,http://blazedemo.com/login,329,0,0
1650707394199,452,Login-1,200,OK,Thread Group of 300 users 3-50,text,true,,5574,123,3,4,https://blazedemo.com/login,439,0,0
1650707393872,792,Perform registration,200,OK,Thread Group of 300 users 3-51,text,true,,6397,518,2,3,https://blazedemo.com/register,314,0,0
1650707393872,314,Perform registration-0,302,Found,Thread Group of 300 users 3-51,text,true,,227,392,2,3,http://blazedemo.com/register,314,0,0
1650707394187,477,Perform registration-1,200,OK,Thread Group of 300 users 3-51,text,true,,6170,126,2,3,https://blazedemo.com/register,470,0,0
1650707393751,1081,Open registration page Request,200,OK,Thread Group of 100 users 1-18,text,true,,6401,252,1,4,https://blazedemo.com/register,447,0,62
1650707393751,447,Open registration page Request-0,302,Found,Thread Group of 100 users 1-18,text,true,,227,126,1,4,http://blazedemo.com/register,447,0,62
1650707394199,633,Open registration page Request-1,200,OK,Thread Group of 100 users 1-18,text,true,,6174,126,1,4,https://blazedemo.com/register,633,0,205
1650707393809,1371,Open registration page Request,200,OK,Thread Group of 300 users 3-52,text,true,,6401,252,3,4,https://blazedemo.com/register,399,0,70
1650707393809,399,Open registration page Request-0,302,Found,Thread Group of 300 users 3-52,text,true,,227,126,3,4,http://blazedemo.com/register,399,0,70
1650707394209,971,Open registration page Request-1,200,OK,Thread Group of 300 users 3-52,text,true,,6174,126,3,4,https://blazedemo.com/register,958,0,199
1650707394664,903,Login,200,OK,Thread Group of 300 users 3-51,text,true,,5745,403,3,4,https://blazedemo.com/login,326,0,0
1650707394664,326,Login-0,302,Found,Thread Group of 300 users 3-51,text,true,,167,280,3,4,http://blazedemo.com/login,326,0,0
1650707394990,577,Login-1,200,OK,Thread Group of 300 users 3-51,text,true,,5578,123,3,4,https://blazedemo.com/login,564,0,0
1650707394832,928,Perform registration,200,OK,Thread Group of 100 users 1-18,text,true,,6395,518,1,3,https://blazedemo.com/register,329,0,0
1650707394832,329,Perform registration-0,302,Found,Thread Group of 100 users 1-18,text,true,,227,392,1,3,http://blazedemo.com/register,329,0,0
1650707395161,599,Perform registration-1,200,OK,Thread Group of 100 users 1-18,text,true,,6168,126,1,3,https://blazedemo.com/register,589,0,0
1650707394810,1130,Open registration page Request,200,OK,Thread Group of 300 users 3-53,text,true,,6409,252,3,4,https://blazedemo.com/register,396,0,60
1650707394810,396,Open registration page Request-0,302,Found,Thread Group of 300 users 3-53,text,true,,227,126,3,4,http://blazedemo.com/register,396,0,60
1650707395207,733,Open registration page Request-1,200,OK,Thread Group of 300 users 3-53,text,true,,6182,126,3,4,https://blazedemo.com/register,654,0,184
1650707395180,776,Perform registration,200,OK,Thread Group of 300 users 3-52,text,true,,6399,518,3,4,https://blazedemo.com/register,322,0,0
1650707395180,322,Perform registration-0,302,Found,Thread Group of 300 users 3-52,text,true,,227,392,3,4,http://blazedemo.com/register,322,0,0
1650707395503,453,Perform registration-1,200,OK,Thread Group of 300 users 3-52,text,true,,6172,126,3,4,https://blazedemo.com/register,447,0,0
1650707395760,756,Login,200,OK,Thread Group of 100 users 1-18,text,true,,5794,403,1,4,https://blazedemo.com/login,314,0,0
1650707395760,314,Login-0,302,Found,Thread Group of 100 users 1-18,text,true,,224,280,1,4,http://blazedemo.com/login,314,0,0
1650707396074,442,Login-1,200,OK,Thread Group of 100 users 1-18,text,true,,5570,123,1,4,https://blazedemo.com/login,432,0,0
1650707395940,807,Perform registration,200,OK,Thread Group of 300 users 3-53,text,true,,6401,518,3,3,https://blazedemo.com/register,312,0,0
1650707395940,312,Perform registration-0,302,Found,Thread Group of 300 users 3-53,text,true,,227,392,3,3,http://blazedemo.com/register,312,0,0
1650707396252,495,Perform registration-1,200,OK,Thread Group of 300 users 3-53,text,true,,6174,126,3,3,https://blazedemo.com/register,482,0,0
1650707395957,796,Login,200,OK,Thread Group of 300 users 3-52,text,true,,5792,403,3,4,https://blazedemo.com/login,307,0,0
1650707395957,307,Login-0,302,Found,Thread Group of 300 users 3-52,text,true,,224,280,3,4,http://blazedemo.com/login,307,0,0
1650707396264,489,Login-1,200,OK,Thread Group of 300 users 3-52,text,true,,5568,123,3,4,https://blazedemo.com/login,483,0,0
1650707395810,1189,Open registration page Request,200,OK,Thread Group of 300 users 3-54,text,true,,6395,252,3,4,https://blazedemo.com/register,460,0,136
1650707395810,460,Open registration page Request-0,302,Found,Thread Group of 300 users 3-54,text,true,,227,126,3,4,http://blazedemo.com/register,460,0,136
1650707396271,728,Open registration page Request-1,200,OK,Thread Group of 300 users 3-54,text,true,,6168,126,3,4,https://blazedemo.com/register,721,0,211
1650707396747,786,Login,200,OK,Thread Group of 300 users 3-53,text,true,,5794,403,3,4,https://blazedemo.com/login,326,0,0
1650707396747,326,Login-0,302,Found,Thread Group of 300 users 3-53,text,true,,224,280,3,4,http://blazedemo.com/login,326,0,0
1650707397073,460,Login-1,200,OK,Thread Group of 300 users 3-53,text,true,,5570,123,3,4,https://blazedemo.com/login,453,0,0
1650707396751,1027,Open registration page Request,200,OK,Thread Group of 100 users 1-19,text,true,,6401,252,1,3,https://blazedemo.com/register,379,0,66
1650707396751,379,Open registration page Request-0,302,Found,Thread Group of 100 users 1-19,text,true,,227,126,1,3,http://blazedemo.com/register,379,0,66
1650707397131,647,Open registration page Request-1,200,OK,Thread Group of 100 users 1-19,text,true,,6174,126,1,3,https://blazedemo.com/register,634,0,214
1650707397000,797,Perform registration,200,OK,Thread Group of 300 users 3-54,text,true,,6401,518,2,3,https://blazedemo.com/register,322,0,0
1650707397000,322,Perform registration-0,302,Found,Thread Group of 300 users 3-54,text,true,,227,392,2,3,http://blazedemo.com/register,322,0,0
1650707397322,475,Perform registration-1,200,OK,Thread Group of 300 users 3-54,text,true,,6174,126,2,3,https://blazedemo.com/register,463,0,0
